"","plotID","plotNum","domainID","siteID","decimalLatitude","decimalLongitude","Original_SpRich","rangefilt_95_SpRich","FEve","FDiv","original_FRic","SES.FRic","FRic.p","original_PD","SES.PD","PD.p","original_MPD","SES.MPD","MPD.p","nlcdClass","elevation","temp.range_CHELSA","temp.ave_CHELSA","precip.annual_CHELSA","temp.range_daymet","temp.ave_daymet","precip.total_daymet","Vert.Variance","Vert.Shannon","Vert.Simpson","Vert.Mean","volume_und","volume_mid","volume_subcan","volume_can","clumpy_und","clumpy_mid","clumpy_subcan","clumpy_can","te_und","te_mid","te_subcan","te_can","np_und","np_mid","np_subcan","np_can","Total_veg_amt_NEW","shannon_plot","simpson_plot","variance_plot","range_abs","dist_traveled","clumpy_TotVol","np_TotVol","te_TotVol","PC1","PC2","PC3","PC4","VegRating"
"338","TALL_027",375,"D08","TALL",32.890934,-87.432699,11,23,0.490902884281903,0.826275731235983,0.0233370222482534,1.84117436470199,0.915841584158416,816.595583972452,-2.04784071610375,0.0297029702970297,88.5071275119749,-1.64325907317497,0.0495049504950495,"deciduousForest",115.4,29.3,9.05,1469.1,11.1303260869565,24.301902173913,549.8,109.8308497,13.01834058,0.999997586,10.94048755,122051,90665,211778,70733,0.4638835,0.5383216,0.6771418,0.7649731,90509,60355,61137,23445,4072,2815,891,478,495227,3.23858768178202,0.944886138683872,7.68090435342225,13.7013935023737,23.9587098441725,0.6333097,1317,58876,-0.425046426261888,0.0946058026372229,-0.107832199460003,-0.0897642654930234,"Canopy"
"339","TALL_029",376,"D08","TALL",32.902373,-87.431242,12,25,0.485766639850759,0.780289440777108,0.0155820446147086,0.0720436740174606,0.638613861386139,777.018402967344,-1.56341366019938,0.0792079207920792,90.4608348380629,-0.631174099756089,0.267326732673267,"mixedForest",123.5,29.3,9.05,1487.8,11.1038043478261,24.2472282608696,557.77,117.3918734,13.15235901,0.999997925,12.35602545,81758,107154,235164,96047,0.3532837,0.6056106,0.6777324,0.7480648,98153,55003,62471,31300,4918,2053,698,607,520123,3.30471601082708,0.954252342047048,5.31991229562883,11.9485198693386,21.1813359532265,0.7134726,1189,47389,-0.257170230278969,0.0446220088006303,-0.0232339092331016,0.0123154768442834,"Canopy"
"340","TEAK_004",379,"D17","TEAK",37.001485,-119.036563,10,20,0.529490972556396,0.798596474401611,0.0170328489604184,0.0974570600042239,0.569306930693069,47.0004262672095,-0.620885698668387,0.267326732673267,47.0004262672095,-0.620885698668387,0.267326732673267,"evergreenForest",2189.7,30.4,-0.85,1229.9,14.528152173913,15.2464673913043,31.75,195.9283971,13.11302559,0.999997718,12.96211528,93160,134481,130645,173659,0.4169874,0.6453185,0.675149,0.8235087,90967,50389,43666,21535,4536,1255,863,438,531945,3.77122719418658,0.971990504975125,1.96579286109122,8.3012341501471,11.5528861066464,0.6205467,1387,74259,-0.18096630652668,0.00986056012460321,0.010001720455094,-0.0083975653674988,"Canopy"
"341","TEAK_006",380,"D17","TEAK",36.975922,-119.054629,8,19,0.536972395641715,0.794681183752992,0.0193983012638289,0.89547703457018,0.797029702970297,61.7571312383215,-1.19734286331644,0.202970297029703,41.1714208255477,-1.19734286331644,0.202970297029703,"evergreenForest",2461,30.4,-2.65,1322.2,13.8120652173913,14.4738586956522,38.48,220.7954014,13.28659473,0.999998147,15.04137684,38858,109808,151585,249070,0.3939846,0.6365016,0.7002724,0.8198567,46103,43303,41352,25571,4104,1458,807,470,549321,3.83780059952165,0.976879911392157,1.03135250833297,2.88847504464603,8.08634659880106,0.7492907,1437,48828,-0.344269533535081,0.0975988282262924,0.0250159816727161,-0.0124288195303051,"Canopy"
"342","TEAK_007",381,"D17","TEAK",36.999394,-119.051971,12,21,0.52682530453898,0.742229341907889,0.0212746674811275,0.703366552566666,0.767326732673267,188.109102753855,0.545684085856581,0.46039603960396,125.40606850257,0.54568408585658,0.46039603960396,"evergreenForest",2119.2,30.4,-0.55,1241.1,14.4927173913043,15.5983152173913,33.46,174.0840461,13.4136004,0.999998263,12.86131906,137508,234923,184091,188749,0.403891,0.6199389,0.6874023,0.8020385,108235,71723,50715,24395,3416,972,912,709,745271,3.74853337016951,0.972161660085131,1.96006829282507,6.47227652759869,10.6698100422531,0.6115051,679,64891,-0.300362871453697,0.026455384974713,0.0221494065989922,-0.0271125695647538,"Canopy"
"343","TEAK_008",382,"D17","TEAK",37.04401,-119.033796,12,20,0.540357693378327,0.771442427860679,0.0100420846411969,-0.800584371052286,0.272277227722772,168.012926519577,1.31660090876362,0.722772277227723,168.012926519577,1.31660090876362,0.722772277227723,"evergreenForest",2335.9,30.3,-1.75,1253.4,14.8960869565217,14.5861956521739,35.4,192.7867003,13.14179826,0.99999775,13.11481093,128137,147938,153125,164653,0.3579311,0.605461,0.6785289,0.788523,122728,63871,49849,26293,3045,1307,860,655,593853,3.66386993961276,0.959529692777808,3.91963934962128,14.8085468962858,18.6797069308398,0.5011157,756,80693,-0.309080855521824,0.0537598318934929,0.0474000501477302,0.0240606754109485,"Canopy"
"344","TEAK_009",383,"D17","TEAK",37.049412,-119.020896,11,20,0.525520077793084,0.716609928631744,0.01399123806095,-0.198623868136674,0.47029702970297,218.389691936656,0.348484328209945,0.584158415841584,109.757569159873,0.209214334091106,0.564356435643564,"shrubScrub",2588.7,30.5,-3.15,1306.8,14.8646739130435,13.308097826087,44.87,87.76815716,12.46600914,0.999995525,6.29165888,99016,89794,82749,33852,0.4211469,0.7073217,0.7720497,0.7871434,102735,31073,20597,7889,4288,689,437,256,305411,3.17751858301859,0.917543945766364,11.9026363058921,23.9837464924315,29.0519987819692,0.5439061,2503,90019,-0.185474594953908,0.0177811675095635,0.00614360117840144,-0.0021991917870451,"Canopy"
"345","TEAK_010",384,"D17","TEAK",37.01395,-119.049086,9,20,0.545685042153445,0.80627671794886,0.0264887777546148,1.51210239060054,0.915841584158416,47.0004262672095,-0.703202271496392,0.227722772277228,47.0004262672095,-0.703202271496392,0.227722772277228,"evergreenForest",2220.3,30.4,-0.95,1219.1,14.6428260869565,15.4798913043478,33.31,206.7568237,13.33344314,0.999998174,14.1891358,74560,176622,149571,225537,0.3919696,0.661726,0.6826627,0.8256669,80406,53778,46129,23840,5199,1235,1008,431,626290,3.84177689179396,0.976089108186023,1.34759640960957,4.86930974468697,9.60210126299318,0.6785203,1318,63217,-0.248220900327908,0.00613364714684598,-0.00372123720188158,-0.0488197516934647,"Canopy"
"346","TEAK_013",385,"D17","TEAK",36.976156,-119.041714,12,21,0.531868014749725,0.700118975333525,0.0189821943153791,0.426819556925841,0.707920792079208,21.2415296069773,-1.12968271644775,0.0099009900990099,21.2415296069773,-1.12968271644775,0.0099009900990099,"evergreenForest",2390.8,30.3,-2.15,1321,13.9583695652174,14.6082065217391,37.39,192.5797172,13.46054362,0.999998415,14.82747075,72113,179574,197634,253633,0.4057741,0.6361192,0.6974177,0.8157095,73797,59134,50073,27281,4516,1308,719,511,702954,3.80730312720636,0.975905619348941,1.36090082288183,4.36258987074545,8.98821259997098,0.7101433,1018,56927,-0.264542903010835,-0.0126964266513348,0.000854102833885543,-0.0539082805618508,"Canopy"
"347","TEAK_026",387,"D17","TEAK",37.034975,-119.027895,11,21,0.534048092270906,0.831879946485878,0.0228217602339922,1.11510556066503,0.836633663366337,194.889478803213,0.6436999863309,0.712871287128713,129.926319202142,0.643699986330898,0.712871287128713,"shrubScrub",2505,30.4,-2.85,1278.5,14.7076086956522,13.6966304347826,39.45,128.0916864,13.32819464,0.999998143,10.55566967,114025,215101,187606,119363,0.4245855,0.6988068,0.7717762,0.8314384,95179,50188,33643,15498,3795,747,459,376,636095,3.58949264250181,0.967121495036461,2.73832952043148,8.16277442834797,13.0405049560207,0.661381,1412,65774,-0.31718559388531,0.0478137055250293,0.0475803849466485,-0.007664020864817,"Canopy"
"348","TEAK_031",388,"D17","TEAK",36.991114,-119.039742,12,19,0.534566160530354,0.746280895078047,0.0251591839465163,1.7383974532309,0.935643564356436,508.568549343376,0.352509314196782,0.584158415841584,91.0456666904377,0.0676635079771077,0.544554455445545,"evergreenForest",2300.5,30.4,-1.85,1291.6,14.3097826086957,14.9069565217391,33.94,231.0218264,13.35167307,0.99999821,15.11080614,83275,153678,162255,251112,0.3559921,0.6624776,0.7206115,0.8367035,95619,50297,41041,22236,5253,1081,697,390,650320,3.89209313675765,0.976504172109764,1.33479907311915,6.53632058063722,10.3279923729856,0.6423068,2101,70502,-0.339334145112229,0.0485891625133784,0.036599766746276,-0.0194493527458779,"Canopy"
"349","TOOL_011",397,"D18","TOOL",68.625975,-149.591302,4,6,0.503002908326322,0.713105109478746,0.00512585668092413,-0.00230113910092112,0.638613861386139,348.67801714952,-0.307682263297321,0.455445544554455,91.1879674802673,-0.277845573346688,0.425742574257426,"sedgeHerbaceous",719.6,42.5,9.85,456.3,7.70184782608696,7.1216847826087,101.55,0.820864728,10.7647126,0.999961256,0.221351778,17717,3362,0,0,0.6210327,0.9492077,NA,NA,12482,369,0,0,1041,9,0,0,21079,1.88866835378979,0.818596485263562,90.4944238273468,27.9899425968974,52.2890080174581,0.6682674,1021,12304,-0.0720236684150769,-0.101579054423815,0.110571979820243,0.0197527212640501,"Midstory"
"350","TREE_001",413,"D05","TREE",45.487729,-89.569881,10,16,0.584263315948003,0.796246938482865,0.00468632567995879,-0.457051338485495,0.371287128712871,596.699756845375,-0.877531640999281,0.188118811881188,100.408364183353,-0.123338598567451,0.485148514851485,"evergreenForest",452.5,39.3,18.75,808.3,12.6401086956522,15.8621195652174,372.83,57.68326031,13.28225641,0.99999811,9.402630091,189381,241451,201496,2717,0.4660627,0.5424754,0.7315204,0.530513,104040,90387,49299,2697,2607,1187,868,237,635045,3.09357967696559,0.945545366025426,7.2832071176693,11.0319741120708,19.5649127227204,0.3541289,41,42926,-0.38810289306982,-0.00294947829059758,0.0662710719613223,0.140652502646584,"Canopy"
"351","TREE_002",414,"D05","TREE",45.492353,-89.567781,5,11,0.594657685604607,0.746008752304899,0.00296842840137679,-0.327772269394837,0.420792079207921,381.90015998614,-1.38080269735411,0.099009900990099,95.2075368981719,-0.541544749116747,0.306930693069307,"woodyWetlands",457.5,39.2,18.65,810.4,12.6858695652174,15.7795652173913,374.89,42.12786658,13.22984132,0.999997944,7.374083456,205626,302959,96777,1857,0.471582,0.5546076,0.7330704,0.5936311,103672,85818,30855,1381,3266,762,1219,100,607219,3.01343233347032,0.941508410475414,8.6752607556045,12.1516289839415,19.7172683990455,0.383199,89,45689,-0.228869587250588,-0.10374979976753,0.00772425438190885,0.0676957548915859,"Canopy"
"352","TREE_003",415,"D05","TREE",45.490243,-89.577675,8,14,0.58893487612838,0.648158267595011,0.00301253033563181,-0.716253802522543,0.173267326732673,298.875066832805,-0.92522952593987,0.138613861386139,89.1251488614642,-0.553171181602119,0.306930693069307,"deciduousForest",464.3,39.3,18.75,809.4,12.6401086956522,15.8621195652174,372.83,46.04815705,13.16137766,0.999997871,8.197458492,131496,279534,132232,590,0.4433006,0.6405412,0.7394601,0.6350771,98017,71316,42419,574,4037,1030,815,41,543852,3.02781257933188,0.945004537086399,7.46969985526489,12.2349462721476,23.4499459411752,0.6143299,822,48520,-0.145585064673849,-0.20945209541726,-0.10727993512975,0.153190026195716,"Canopy"
"353","TREE_004",416,"D05","TREE",45.479917,-89.556089,9,15,0.527632928197877,0.793355946208355,0.00898680874566539,0.592970348277026,0.856435643564356,497.739303559817,1.2023461769848,0.871287128712871,100.775642470412,0.918879002704291,0.831683168316832,"woodyWetlands",448.9,39.3,18.75,806.5,12.6411956521739,15.8960326086957,372.12,29.87334899,12.96410843,0.999997122,4.85873344,295361,171467,47731,9,0.5830699,0.6930982,0.7278622,0.1663727,81694,54112,18181,28,2235,935,543,7,514568,2.74108013845672,0.913885266582315,18.87603706948,15.0928545887035,28.2413597425413,0.6581706,1008,46020,-0.260829361578168,-0.0487182264115125,0.070615634348707,0.201980468276765,"Canopy"
"354","TREE_007",417,"D05","TREE",45.496911,-89.557229,8,14,0.536687902397316,0.699550941304997,0.0039351321813638,-0.437312286118175,0.420792079207921,567.291287650236,1.8744258144817,0.96039603960396,108.891180579326,1.92655272794633,0.97029702970297,"deciduousForest",456.7,39.3,18.65,808,12.6905434782609,15.8148369565217,374.01,42.82439744,12.9226579,0.999996953,5.100556677,291352,117034,98921,275,0.5155946,0.6315705,0.8045995,0.5028306,94707,51409,23465,343,2299,1753,333,36,507582,2.76389478666132,0.906425718826918,21.4296279477022,19.7790701797936,36.4368712838517,0.5883191,1304,61924,-0.147989128956793,-0.152236490159359,0.0458849458092469,0.0154807628231463,"Canopy"
"355","TREE_013",418,"D05","TREE",45.485891,-89.578606,8,13,0.52931848105119,0.788399004314447,0.00318110957747164,-0.585472045644149,0.193069306930693,381.93711254319,0.0247811825494034,0.594059405940594,91.650662370928,-0.0524514695946841,0.514851485148515,"woodyWetlands",448.8,39.3,18.75,809.4,12.6401086956522,15.8621195652174,372.83,30.34442195,13.00587431,0.999997473,6.138942373,149751,256426,32355,29,0.5745977,0.7167264,0.69933,0.516769,72794,55814,16592,38,2777,447,797,5,438561,2.87487310191154,0.938614262430459,9.36488482019391,8.61499312524369,17.0685491870002,0.7894116,714,38181,-0.276172102884506,0.0393989527995932,0.0746892746458508,0.128129638774839,"Canopy"
"356","TREE_015",419,"D05","TREE",45.48697,-89.554887,6,12,0.545709932572932,0.724411246644284,0.00391652261484031,-0.153864412187672,0.579207920792079,461.920188070476,0.740336711170571,0.742574257425743,96.565993359767,0.507634864965218,0.683168316831683,"mixedForest",462.1,39.3,18.65,806.8,12.6640217391304,15.8578804347826,373.04,57.3880867,13.60122856,0.999998675,10.63040695,134367,330989,327784,2816,0.3753555,0.5120256,0.7326272,0.5892129,111673,95057,53347,2125,4062,1095,831,174,795956,3.07582848389244,0.948259928129363,6.60970060343133,8.71115991336205,20.3347923754579,0.4772851,130,37277,-0.3592350404858,0.0114659505949088,0.0246578825503221,0.122089508953985,"Canopy"
"357","TREE_019",420,"D05","TREE",45.494384,-89.574026,8,14,0.538587116692154,0.682041074318683,0.0102475624223341,1.08188022612945,0.866336633663366,319.709506722453,-1.30666894664246,0.099009900990099,79.617977779168,-1.18292530709465,0.118811881188119,"mixedForest",466.4,39.2,18.65,810.4,12.6858695652174,15.7795652173913,374.89,61.38856399,13.55410012,0.999998576,10.49740609,161469,323515,306623,3029,0.4380932,0.6117405,0.797177,0.6302455,105613,76356,39835,2057,3718,1294,464,128,794636,3.14155518336074,0.952745666445033,4.56127676224195,9.64517087068796,22.1045862508117,0.5198125,104,28416,-0.165482063018477,-0.0815771866712787,0.0135943057234364,0.0781260418794754,"Canopy"
"358","TREE_020",421,"D05","TREE",45.492521,-89.560121,4,9,0.557344432144967,0.756387830628781,0.00345507561599487,0.293264540415633,0.767326732673267,377.662804483412,-0.00728309449037874,0.643564356435644,93.9198697296699,0.209350303114338,0.613861386138614,"deciduousForest",463.4,39.2,18.65,809.1,12.6905434782609,15.8148369565217,374.01,58.46729066,13.21500563,0.999997963,8.450229666,191982,227301,185259,1893,0.4298791,0.6070494,0.7566121,0.5991439,112100,76203,41823,1480,2490,1661,647,119,606435,3.0596961539524,0.940731608816296,9.00344222252506,13.7764146198686,22.061061779086,0.5456163,369,50459,-0.562895362712571,0.179719041171387,0.0696610481975183,0.336871831077274,"Canopy"
"359","TREE_022",422,"D05","TREE",45.493267,-89.551312,6,14,0.500116078281072,0.685926217555148,0.00378332186562507,-0.392995870513445,0.400990099009901,395.719099963028,0.755132946212424,0.782178217821782,103.800742931503,0.840140942704212,0.801980198019802,"evergreenForest",465.1,39.3,18.65,808,12.6905434782609,15.8148369565217,374.01,91.12203244,13.12744168,0.999997829,9.991650047,149294,118892,255465,27645,0.4456428,0.630706,0.7558509,0.6724403,103535,52943,47231,13083,3852,1599,336,618,551296,3.14493747392989,0.944112918506491,8.02282326897788,13.2948543069422,23.866489145577,0.6546225,1205,53047,-0.238802931318607,-0.087848984543038,-0.0367218667769997,0.0867094866823562,"Canopy"
"360","TREE_060",423,"D05","TREE",45.498289,-89.568055,4,10,0.518135433387152,0.734939219419144,0.00190130153271903,-0.603737369467513,0.272277227722772,532.607598540182,1.75869401049712,0.95049504950495,99.3357146263238,0.939638488881866,0.772277227722772,"mixedForest",464.6,39.2,18.65,810.4,12.6858695652174,15.7795652173913,374.89,72.4988634,13.05020493,0.999997661,9.044434407,104884,154543,227781,3039,0.4015656,0.6549413,0.7708988,0.6285789,98053,57717,45296,2405,5037,1595,339,144,490247,3.08855506347626,0.945416693095969,7.44174746263398,12.3435737495589,24.704893655647,0.6258599,945,54002,-0.467158896922917,0.156975072165156,0.0534687146998836,0.304473104792852,"Canopy"
"361","UKFS_004",424,"D06","UKFS",39.042165,-95.204289,8,14,0.521660560860459,0.829320912716085,0.0125105973477019,3.13492065134594,0.985148514851485,564.616770981437,0.0503059593704192,0.495049504950495,82.7994569094959,-0.917001589234858,0.188118811881188,"deciduousForest",304.3,37,19.25,1095.1,11.9885869565217,22.2459239130435,335.17,29.46862148,13.63417247,0.999998737,10.6692697,85904,515092,165024,2,0.4015502,0.6269798,0.7843709,-1,86841,54112,35763,4,5079,443,714,1,766022,2.87261654579995,0.936399779313071,10.055472890156,5.2796133792502,21.7929772251972,0.7023176,186,12999,-0.664138668026096,0.0757582322320472,0.121817905728539,-0.0851698735459968,"Canopy"
"362","UKFS_013",425,"D06","UKFS",39.051621,-95.200368,15,20,0.500381322509216,0.745306750012056,0.0103185823611277,1.34526776659972,0.896039603960396,478.817433519985,-0.971823214633364,0.198019801980198,90.2713279812835,-0.213428220811463,0.445544554455446,"deciduousForest",315.6,37,19.25,1111.3,11.9795652173913,22.2326086956522,322.38,48.0409663,13.58497051,0.999998652,11.71580628,131794,320567,296277,893,0.5079194,0.6674038,0.838764,0.6608771,79658,65980,32355,634,4582,1727,382,37,749531,3.10536238357806,0.951444888444892,5.02584033372076,5.15869256908654,17.6630452909886,0.610802,122,17588,-0.334842454540296,-0.030889775349242,0.13625010378489,0.00935010006908377,"Canopy"
"363","UKFS_025",426,"D06","UKFS",39.05501,-95.19004,13,19,0.509056839624652,0.728215185221436,0.00930069356548064,0.751887985094497,0.757425742574257,647.388415017958,-0.03625960175421,0.495049504950495,87.073029958499,-0.725016573630469,0.247524752475248,"grasslandHerbaceous",329.2,37,19.25,1143.3,11.94,22.1963043478261,325.22,15.11130453,11.17426373,0.999982051,1.344260058,16608,35508,10325,0,0.3503164,0.8914297,0.8790008,NA,27711,5490,1379,0,3800,38,15,0,62441,2.84606264426391,0.929623201559844,11.8677395169576,17.0833266603674,28.71831008472,0.7285984,3341,21766,-0.0462363970746005,-0.150042869999747,0.127336381643739,-0.0311443759811751,"Subcanopy"
"364","UKFS_063",427,"D06","UKFS",39.034674,-95.191796,13,18,0.52982205276849,0.812029572876658,0.00685213337546119,-0.296111456023375,0.47029702970297,537.537534161677,0.824508895024125,0.841584158415842,86.8878630184945,-0.476711449933702,0.346534653465347,"deciduousForest",279.2,37,19.25,1109.7,12.0125,22.2626630434783,337.87,40.26305826,13.68040156,0.999998809,13.9753583,53260,290516,422348,1268,0.3869189,0.551459,0.7308755,0.6373406,66588,88501,47430,968,5023,2130,268,53,767392,2.95643711080745,0.940488322638579,9.11667011658754,5.1375307535132,21.1250573370585,0.4123022,49,15215,-0.545782984664712,-0.0729574843830283,0.171543687931247,-0.0651469496946148,"Canopy"
